2012 04 29 16 33 54.082    -1.04449800    60.00110600    -1.03007793    60.00323486    -1.05948699    60.00168228    -1.02950954    60.00053024    -1.05891621    59.99897766
2012 04 29 16 33 54.128    -1.04507400    60.00384100    -1.03065133    60.00596619    -1.06006372    60.00441742    -1.03008473    60.00326157    -1.05949485    60.00171280
2012 04 29 16 33 54.171    -1.04564900    60.00658000    -1.03122652    60.00870895    -1.06064034    60.00715637    -1.03065813    60.00600433    -1.06006968    60.00445175
2012 04 29 16 33 54.218    -1.04622500    60.00931500    -1.03180039    60.01144028    -1.06121731    60.00989151    -1.03123319    60.00873566    -1.06064785    60.00718689
2012 04 29 16 33 54.261    -1.04680000    60.01205100    -1.03237438    60.01417923    -1.06179368    60.01262665    -1.03180683    60.01147461    -1.06122375    60.00992203
2012 04 29 16 33 54.308    -1.04737600    60.01479000    -1.03294909    60.01691818    -1.06237090    60.01536560    -1.03238165    60.01421356    -1.06180108    60.01266098
2012 04 29 16 33 54.355    -1.04795100    60.01752500    -1.03352356    60.01965332    -1.06294727    60.01810074    -1.03295517    60.01694870    -1.06237650    60.01539612
2012 04 29 16 33 54.398    -1.04852700    60.02026000    -1.03409767    60.02238846    -1.06352437    60.02083588    -1.03353012    60.01968002    -1.06295443    60.01813126
2012 04 29 16 33 54.445    -1.04910300    60.02299900    -1.03467309    60.02512741    -1.06410182    60.02357483    -1.03410470    60.02242279    -1.06353104    60.02087021
2012 04 29 16 33 54.492    -1.04967900    60.02573400    -1.03524792    60.02786255    -1.06467903    60.02630997    -1.03467953    60.02515793    -1.06410825    60.02360535
2012 04 29 16 33 54.535    -1.05025500    60.02846900    -1.03582263    60.03059769    -1.06525624    60.02904510    -1.03525436    60.02789307    -1.06468546    60.02634048
2012 04 29 16 33 54.582    -1.05083100    60.03120400    -1.03639674    60.03332901    -1.06583333    60.03178024    -1.03582931    60.03062439    -1.06526339    60.02907562
2012 04 29 16 33 54.628    -1.05140700    60.03394300    -1.03697217    60.03607178    -1.06641066    60.03451920    -1.03640389    60.03336716    -1.06583989    60.03181458
2012 04 29 16 33 54.671    -1.05198300    60.03667800    -1.03754628    60.03880310    -1.06698775    60.03725433    -1.03697884    60.03609848    -1.06641781    60.03454971
2012 04 29 16 33 54.718    -1.05255900    60.03941700    -1.03812170    60.04154587    -1.06756508    60.03999329    -1.03755343    60.03884125    -1.06699443    60.03728867
2012 04 29 16 33 54.765    -1.05313500    60.04215200    -1.03869641    60.04427719    -1.06814229    60.04272842    -1.03812814    60.04157257    -1.06757176    60.04002380
2012 04 29 16 33 54.808    -1.05371100    60.04488800    -1.03927159    60.04701614    -1.06871963    60.04546356    -1.03870285    60.04431152    -1.06814861    60.04275894
2012 04 29 16 33 54.855    -1.05428800    60.04762600    -1.03984690    60.04975128    -1.06929779    60.04820251    -1.03927875    60.04704666    -1.06872725    60.04549789
2012 04 29 16 33 54.898    -1.05486400    60.05036200    -1.04042256    60.05249023    -1.06987524    60.05093765    -1.03985322    60.04978561    -1.06930351    60.04823303
2012 04 29 16 33 54.945    -1.05544100    60.05309700    -1.04099691    60.05522156    -1.07045317    60.05367279    -1.04042935    60.05251694    -1.06988323    60.05096817
2012 04 29 16 33 54.992    -1.05601700    60.05583600    -1.04157317    60.05796432    -1.07103074    60.05641174    -1.04100382    60.05525970    -1.07045901    60.05370712
2012 04 29 16 33 55.035    -1.05659400    60.05857100    -1.04214895    60.06069946    -1.07160902    60.05914688    -1.04157960    60.05799484    -1.07103729    60.05644226
2012 04 29 16 33 55.082    -1.05717100    60.06130600    -1.04272389    60.06343460    -1.07218695    60.06188202    -1.04215550    60.06072998    -1.07161629    60.05917740
2012 04 29 16 33 55.128    -1.05774700    60.06404100    -1.04329884    60.06616974    -1.07276428    60.06461716    -1.04273021    60.06346512    -1.07219338    60.06191254
2012 04 29 16 33 55.171    -1.05832400    60.06678000    -1.04387522    60.06890869    -1.07334268    60.06735611    -1.04330587    60.06620407    -1.07277095    60.06465149
