2013 03 20 17 22 57.121   104.79438800    60.00115600   104.80880737    60.00328064   104.77939606    60.00173187   104.80937958    60.00057602   104.77996826    59.99902725
2013 03 20 17 22 57.167   104.79379300    60.00399000   104.80821991    60.00611496   104.77880096    60.00457001   104.80878448    60.00341034   104.77937317    60.00186539
2013 03 20 17 22 57.214   104.79319800    60.00682800   104.80762482    60.00895309   104.77820587    60.00740814   104.80818939    60.00624847   104.77877808    60.00470352
2013 03 20 17 22 57.261   104.79260300    60.00966600   104.80702209    60.01179886   104.77761078    60.01023483   104.80759430    60.00909424   104.77818298    60.00753021
2013 03 20 17 22 57.308   104.79200000    60.01250500   104.80642700    60.01462936   104.77700806    60.01308441   104.80699158    60.01192474   104.77757263    60.01037979
2013 03 20 17 22 57.355   104.79140500    60.01534300   104.80583191    60.01746750   104.77641296    60.01592255   104.80639648    60.01476288   104.77697754    60.01321793
2013 03 20 17 22 57.402   104.79081000    60.01818100   104.80523682    60.02030563   104.77581024    60.01876068   104.80580902    60.01760101   104.77638245    60.01605606
2013 03 20 17 22 57.449   104.79021500    60.02101900   104.80464172    60.02314377   104.77521515    60.02159500   104.80521393    60.02043915   104.77578735    60.01889038
2013 03 20 17 22 57.496   104.78961900    60.02385700   104.80405426    60.02598190   104.77462006    60.02443695   104.80461884    60.02327728   104.77519226    60.02173233
2013 03 20 17 22 57.546   104.78902400    60.02669500   104.80345154    60.02882767   104.77402496    60.02726364   104.80402374    60.02612305   104.77459717    60.02455902
2013 03 20 17 22 57.593   104.78842200    60.02953300   104.80285645    60.03165817   104.77342224    60.03011322   104.80342102    60.02895355   104.77398682    60.02740860
2013 03 20 17 22 57.640   104.78782700    60.03237200   104.80226135    60.03449631   104.77282715    60.03295135   104.80282593    60.03179169   104.77339172    60.03024673
2013 03 20 17 22 57.687   104.78723100    60.03521000   104.80166626    60.03733444   104.77222443    60.03578949   104.80223083    60.03462982   104.77279663    60.03308487
2013 03 20 17 22 57.734   104.78663600    60.03804800   104.80107117    60.04018021   104.77162933    60.03861618   104.80164337    60.03747559   104.77220154    60.03591537
2013 03 20 17 22 57.781   104.78603400    60.04088600   104.80047607    60.04301071   104.77102661    60.04146576   104.80104065    60.04030609   104.77159882    60.03876114
2013 03 20 17 22 57.828   104.78543900    60.04372400   104.79988098    60.04584885   104.77043152    60.04430389   104.80044556    60.04314423   104.77100372    60.04159546
2013 03 20 17 22 57.875   104.78484300    60.04656200   104.79928589    60.04868698   104.76983643    60.04714203   104.79985046    60.04598236   104.77040100    60.04443741
2013 03 20 17 22 57.921   104.78424800    60.04940000   104.79868317    60.05153275   104.76923370    60.04996872   104.79925537    60.04882812   104.76981354    60.04726410
2013 03 20 17 22 57.968   104.78364600    60.05223800   104.79808807    60.05436325   104.76863098    60.05281830   104.79866028    60.05165482   104.76920319    60.05011368
2013 03 20 17 22 58.015   104.78305100    60.05507700   104.79749298    60.05720139   104.76803589    60.05565643   104.79806519    60.05449677   104.76860809    60.05295181
2013 03 20 17 22 58.062   104.78245500    60.05791500   104.79690552    60.06003952   104.76744080    60.05849457   104.79747009    60.05733490   104.76801300    60.05578995
2013 03 20 17 22 58.109   104.78186000    60.06075300   104.79630280    60.06288528   104.76684570    60.06132126   104.79687500    60.06018066   104.76741791    60.05861664
2013 03 20 17 22 58.160   104.78125800    60.06358700   104.79570770    60.06571198   104.76624298    60.06416702   104.79627228    60.06300735   104.76680756    60.06146240
2013 03 20 17 22 58.207   104.78066300    60.06642500   104.79511261    60.06855011   104.76564789    60.06700516   104.79567719    60.06584549   104.76621246    60.06430054
2013 03 20 17 22 58.253   104.78006700    60.06926300   104.79451752    60.07139587   104.76504517    60.06983566   104.79508972    60.06869125   104.76562500    60.06713104
2013 03 20 17 22 58.300   104.77946500    60.07210200   104.79392242    60.07422638   104.76444244    60.07268143   104.79448700    60.07152176   104.76501465    60.06997681
2013 03 20 17 22 58.347   104.77887000    60.07494000   104.79332733    60.07706451   104.76384735    60.07551956   104.79389191    60.07435989   104.76441956    60.07281494
2013 03 20 17 22 58.394   104.77827500    60.07777800   104.79272461    60.07991028   104.76325226    60.07834625   104.79329681    60.07720566   104.76382446    60.07564163
2013 03 20 17 22 58.441   104.77767200    60.08061600   104.79212952    60.08274078   104.76264954    60.08119583   104.79269409    60.08003235   104.76321411    60.07849121
2013 03 20 17 22 58.488   104.77707700    60.08345400   104.79153442    60.08557510   104.76205444    60.08403397   104.79209900    60.08287048   104.76261902    60.08132935
2013 03 20 17 22 58.535   104.77648200    60.08629200   104.79093933    60.08842468   104.76145172    60.08686066   104.79151154    60.08572006   104.76203156    60.08415604
2013 03 20 17 22 58.582   104.77587900    60.08913000   104.79034424    60.09125137   104.76084900    60.08971024   104.79090881    60.08854675   104.76142120    60.08700562
2013 03 20 17 22 58.628   104.77528400    60.09196900   104.78974152    60.09410095   104.76025391    60.09254074   104.79031372    60.09139633   104.76082611    60.08983612
2013 03 20 17 22 58.675   104.77468100    60.09480700   104.78914642    60.09693146   104.75965118    60.09538651   104.78971100    60.09422302   104.76021576    60.09268188
2013 03 20 17 22 58.722   104.77408600    60.09764500   104.78855133    60.09976959   104.75905609    60.09822464   104.78911591    60.09706497   104.75962067    60.09552002
2013 03 20 17 22 58.769   104.77349100    60.10047900   104.78794861    60.10261154   104.75845337    60.10104752   104.78852844    60.09990692   104.75903320    60.09834671
2013 03 20 17 22 58.820   104.77288800    60.10331700   104.78735352    60.10543823   104.75785065    60.10389709   104.78791809    60.10273361   104.75842285    60.10119247
2013 03 20 17 22 58.867   104.77229300    60.10615500   104.78675842    60.10828781   104.75725555    60.10672379   104.78733063    60.10558319   104.75782776    60.10402298
2013 03 20 17 22 58.914   104.77169000    60.10899400   104.78616333    60.11111450   104.75665283    60.10957336   104.78672791    60.10840988   104.75722504    60.10686874
2013 03 20 17 22 58.960   104.77109500    60.11183200   104.78556061    60.11396408   104.75605774    60.11240387   104.78613281    60.11125946   104.75662994    60.10969925
2013 03 20 17 22 59.007   104.77049300    60.11467000   104.78496552    60.11679459   104.75545502    60.11524963   104.78553009    60.11408997   104.75601959    60.11254501
2013 03 20 17 22 59.054   104.76989700    60.11750800   104.78436279    60.11964035   104.75485229    60.11808014   104.78493500    60.11693573   104.75543213    60.11537552
2013 03 20 17 22 59.101   104.76929500    60.12034600   104.78376770    60.12246704   104.75424957    60.12092590   104.78433990    60.11976242   104.75482178    60.11822128
2013 03 20 17 22 59.148   104.76870000    60.12318400   104.78317261    60.12531662   104.75365448    60.12375641   104.78374481    60.12261200   104.75423431    60.12105179
2013 03 20 17 22 59.195   104.76809700    60.12602200   104.78257751    60.12814331   104.75305176    60.12660217   104.78314209    60.12543869   104.75362396    60.12389755
2013 03 20 17 22 59.242   104.76750200    60.12886000   104.78197479    60.13099289   104.75245667    60.12943268   104.78254700    60.12828827   104.75302887    60.12672806
2013 03 20 17 22 59.289   104.76689900    60.13169900   104.78137970    60.13381958   104.75185394    60.13228226   104.78194427    60.13111496   104.75241852    60.12957382
2013 03 20 17 22 59.335   104.76630400    60.13453700   104.78077698    60.13666916   104.75125122    60.13510895   104.78135681    60.13396454   104.75183105    60.13240433
2013 03 20 17 22 59.382   104.76570100    60.13737500   104.78018188    60.13949585   104.75064850    60.13795471   104.78075409    60.13679123   104.75122070    60.13525009
2013 03 20 17 22 59.433   104.76510600    60.14020900   104.77958679    60.14234161   104.75005341    60.14078140   104.78015900    60.13963699   104.75062561    60.13807678
2013 03 20 17 22 59.480   104.76450300    60.14304700   104.77899170    60.14516830   104.74945068    60.14362717   104.77955627    60.14246368   104.75001526    60.14092255
2013 03 20 17 22 59.527   104.76390800    60.14588500   104.77838898    60.14801407   104.74885559    60.14645767   104.77896118    60.14530945   104.74942780    60.14375305
2013 03 20 17 22 59.574   104.76330600    60.14872400   104.77779388    60.15084457   104.74825287    60.14930725   104.77835846    60.14813995   104.74881744    60.14660263
2013 03 20 17 22 59.621   104.76271100    60.15156200   104.77719116    60.15369415   104.74765015    60.15213394   104.77777100    60.15098953   104.74822998    60.14942932
2013 03 20 17 22 59.667   104.76210800    60.15440000   104.77659607    60.15653229   104.74704742    60.15497208   104.77716827    60.15382767   104.74762726    60.15226746
2013 03 20 17 22 59.714   104.76150500    60.15723800   104.77600098    60.15935898   104.74644470    60.15782166   104.77656555    60.15665436   104.74701691    60.15511703
2013 03 20 17 22 59.761   104.76091000    60.16007600   104.77539825    60.16220856   104.74584961    60.16064835   104.77597046    60.15950394   104.74642181    60.15794373
2013 03 20 17 22 59.808   104.76030700    60.16291400   104.77479553    60.16504288   104.74524689    60.16348648   104.77536774    60.16233826   104.74581909    60.16078186
2013 03 20 17 22 59.855   104.75970500    60.16575200   104.77420044    60.16787338   104.74464417    60.16633224   104.77476501    60.16516876   104.74520874    60.16362762
2013 03 20 17 22 59.902   104.75910900    60.16859100   104.77359772    60.17071915   104.74404144    60.16916275   104.77417755    60.16801453   104.74462128    60.16645813
2013 03 20 17 22 59.949   104.75850700    60.17142900   104.77300262    60.17354965   104.74343872    60.17201233   104.77357483    60.17084503   104.74401093    60.16930771
