2012 04 02 11 29 36.878   -40.01089900    86.93612700   -40.13182068    86.93995667   -39.92368698    86.93024445   -40.09844589    86.94200134   -39.89027786    86.93228149
2012 04 02 11 29 36.925   -40.04466600    86.93405900   -40.16551590    86.93788910   -39.95749664    86.92817688   -40.13217163    86.93993378   -39.92411804    86.93021393
2012 04 02 11 29 36.968   -40.07838400    86.93199200   -40.19918823    86.93582153   -39.99121857    86.92610931   -40.16588593    86.93786621   -39.95787811    86.92815399
2012 04 02 11 29 37.015   -40.11206100    86.92992400   -40.23292542    86.93373871   -40.02473831    86.92404938   -40.19971848    86.93579102   -39.99149704    86.92609406
2012 04 02 11 29 37.062   -40.14569500    86.92784900   -40.26638794    86.93167114   -40.05856705    86.92197418   -40.23315430    86.93372345   -40.02530289    86.92401123
2012 04 02 11 29 37.105   -40.17927900    86.92578100   -40.30003357    86.92958832   -40.09199142    86.91991425   -40.26689911    86.93164062   -40.05882263    86.92195892
2012 04 02 11 29 37.152   -40.21281800    86.92370600   -40.33351135    86.92751312   -40.12555695    86.91783905   -40.30041122    86.92956543   -40.09242249    86.91988373
2012 04 02 11 29 37.199   -40.24631500    86.92163100   -40.36695099    86.92543793   -40.15907669    86.91576385   -40.33388519    86.92749023   -40.12597656    86.91780853
2012 04 02 11 29 37.242   -40.27976600    86.91955600   -40.40036392    86.92335510   -40.19252014    86.91369629   -40.36734390    86.92541504   -40.15946579    86.91574097
2012 04 02 11 29 37.289   -40.31317100    86.91748000   -40.43368912    86.92127991   -40.22598267    86.91161346   -40.40069199    86.92333221   -40.19295120    86.91366577
2012 04 02 11 29 37.335   -40.34653500    86.91540500   -40.46713257    86.91918945   -40.25915527    86.90955353   -40.43424606    86.92124939   -40.22623444    86.91160583
2012 04 02 11 29 37.378   -40.37985200    86.91332200   -40.50025558    86.91712189   -40.29270172    86.90746307   -40.46733093    86.91917419   -40.25974274    86.90951538
2012 04 02 11 29 37.425   -40.41312400    86.91124700   -40.53360748    86.91503143   -40.32578659    86.90539551   -40.50078964    86.91709137   -40.29293823    86.90744781
2012 04 02 11 29 37.472   -40.44635000    86.90916400   -40.56674957    86.91294861   -40.35907364    86.90331268   -40.53395844    86.91500854   -40.32624435    86.90536499
2012 04 02 11 29 37.515   -40.47953800    86.90708200   -40.59978867    86.91087341   -40.39242935    86.90122986   -40.56697464    86.91292572   -40.35958481    86.90328217
2012 04 02 11 29 37.562   -40.51267600    86.90500600   -40.63296509    86.90878296   -40.42544174    86.89916229   -40.60023880    86.91084290   -40.39268112    86.90121460
2012 04 02 11 29 37.609   -40.54577300    86.90292400   -40.66615295    86.90668488   -40.45832825    86.89708710   -40.63354874    86.90875244   -40.42568588    86.89914703
2012 04 02 11 29 37.652   -40.57882300    86.90083300   -40.69900894    86.90460205   -40.49161148    86.89498901   -40.66636658    86.90666962   -40.45892715    86.89704895
2012 04 02 11 29 37.699   -40.61183200    86.89875000   -40.73196411    86.90251923   -40.52463531    86.89291382   -40.69935608    86.90457916   -40.49198914    86.89496613
2012 04 02 11 29 37.742   -40.64479400    86.89666700   -40.76498032    86.90042114   -40.55744934    86.89083862   -40.73246765    86.90248871   -40.52489853    86.89289856
2012 04 02 11 29 37.789   -40.67771500    86.89457700   -40.79784775    86.89833069   -40.59038925    86.88874817   -40.76536942    86.90039825   -40.55787277    86.89080811
2012 04 02 11 29 37.835   -40.71059000    86.89248700   -40.83068085    86.89624023   -40.62326050    86.88665771   -40.79824829    86.89830780   -40.59078979    86.88872528
2012 04 02 11 29 37.878   -40.74342000    86.89039600   -40.86343002    86.89414978   -40.65614700    86.88456726   -40.83102036    86.89621735   -40.62369919    86.88663483
2012 04 02 11 29 37.925   -40.77621100    86.88830600   -40.89618683    86.89205170   -40.68892670    86.88248444   -40.86382294    86.89411926   -40.65652466    86.88454437
2012 04 02 11 29 37.972   -40.80895200    86.88621500   -40.92885208    86.88996124   -40.72172165    86.88039398   -40.89651108    86.89202881   -40.68934250    86.88245392
2012 04 02 11 29 38.015   -40.84165200    86.88412500   -40.96150589    86.88787079   -40.75442123    86.87830353   -40.92921066    86.88993835   -40.72208405    86.88037109
2012 04 02 11 29 38.062   -40.87431000    86.88203400   -40.99422455    86.88576508   -40.78691864    86.87622070   -40.96202469    86.88784027   -40.75468063    86.87828827
2012 04 02 11 29 38.109   -40.90692100    86.87993600   -41.02664566    86.88367462   -40.81975937    86.87411499   -40.99440765    86.88574982   -40.78748322    86.87618256
2012 04 02 11 29 38.152   -40.93949100    86.87784600   -41.05928421    86.88156891   -40.85215378    86.87203979   -41.02715302    86.88364410   -40.81998444    86.87410736
2012 04 02 11 29 38.199   -40.97201900    86.87574800   -41.09175873    86.87947083   -40.88470078    86.86994171   -41.05966187    86.88154602   -40.85256577    86.87200928
2012 04 02 11 29 38.246   -41.00450100    86.87365000   -41.12417984    86.87737274   -40.91720963    86.86784363   -41.09211349    86.87944794   -40.88510895    86.86991882
2012 04 02 11 29 38.289   -41.03694200    86.87155200   -41.15657806    86.87526703   -40.94964981    86.86575317   -41.12455750    86.87734985   -40.91759109    86.86782074
2012 04 02 11 29 38.335   -41.06934000    86.86945300   -41.18901825    86.87316132   -40.98191833    86.86366272   -41.15708542    86.87523651   -40.94994736    86.86573029
2012 04 02 11 29 38.382   -41.10169200    86.86734800   -41.22119522    86.87106323   -41.01447296    86.86154938   -41.18923569    86.87313843   -40.98247147    86.86361694
2012 04 02 11 29 38.425   -41.13400300    86.86525000   -41.25357819    86.86894989   -41.04660797    86.85945892   -41.22172165    86.87103271   -41.01470947    86.86153412
2012 04 02 11 29 38.472   -41.16627100    86.86314400   -41.28566360    86.86685181   -41.07909393    86.85734558   -41.25376892    86.86893463   -41.04716110    86.85942078
2012 04 02 11 29 38.515   -41.19849400    86.86104600   -41.31795120    86.86473846   -41.11114502    86.85526276   -41.28616333    86.86682129   -41.07931519    86.85733795
2012 04 02 11 29 38.562   -41.23067500    86.85894000   -41.35007477    86.86263275   -41.14335251    86.85315704   -41.31832123    86.86471558   -41.11155701    86.85523224
2012 04 02 11 29 38.609   -41.26281400    86.85683400   -41.38214111    86.86052704   -41.17554092    86.85105133   -41.35041046    86.86260986   -41.14376831    86.85312653
2012 04 02 11 29 38.652   -41.29491000    86.85472900   -41.41419220    86.85842133   -41.20763779    86.84894562   -41.38250351    86.86050415   -41.17590714    86.85102844
2012 04 02 11 29 38.699   -41.32696500    86.85262300   -41.44630051    86.85630035   -41.23954010    86.84684753   -41.41471100    86.85839081   -41.20790482    86.84893036
2012 04 02 11 29 38.746   -41.35897400    86.85051000   -41.47814178    86.85419464   -41.27174759    86.84473419   -41.44652176    86.85627747   -41.24008560    86.84680939
2012 04 02 11 29 38.789   -41.39094200    86.84840400   -41.51015854    86.85207367   -41.30357361    86.84263611   -41.47863007    86.85416412   -41.27200317    86.84471893
2012 04 02 11 29 38.835   -41.42287100    86.84629100   -41.54192352    86.84997559   -41.33568954    86.84051514   -41.51036835    86.85205841   -41.30409622    86.84259796
2012 04 02 11 29 38.882   -41.45475400    86.84418500   -41.57386017    86.84785461   -41.36742020    86.83841705   -41.54240417    86.84994507   -41.33592224    86.84049988
2012 04 02 11 29 38.925   -41.48659100    86.84207200   -41.60565186    86.84573364   -41.39926910    86.83631134   -41.57423401    86.84783173   -41.36780930    86.83839417
2012 04 02 11 29 38.972   -41.51839100    86.83995800   -41.63737869    86.84362030   -41.43111420    86.83419800   -41.60598755    86.84571075   -41.39968109    86.83628082
2012 04 02 11 29 39.019   -41.55014800    86.83784500   -41.66907501    86.84150696   -41.46289444    86.83208466   -41.63771820    86.84359741   -41.43149567    86.83416748
2012 04 02 11 29 39.062   -41.58186300    86.83573200   -41.70085526    86.83937836   -41.49444199    86.82997894   -41.66960144    86.84147644   -41.46314621    86.83206940
2012 04 02 11 29 39.109   -41.61353700    86.83361100   -41.73236847    86.83726501   -41.52630234    86.82785797   -41.70108795    86.83936310   -41.49497986    86.82994080
2012 04 02 11 29 39.156   -41.64516400    86.83149700   -41.76403809    86.83514404   -41.55779266    86.82575226   -41.73284912    86.83723450   -41.52656174    86.82784271
2012 04 02 11 29 39.199   -41.67675400    86.82937600   -41.79544830    86.83303070   -41.58959961    86.82362366   -41.76422501    86.83512115   -41.55833054    86.82570648
2012 04 02 11 29 39.246   -41.70830200    86.82726300   -41.82706833    86.83090210   -41.62097168    86.82151794   -41.79594803    86.83300018   -41.58980942    86.82360840
2012 04 02 11 29 39.289   -41.73980300    86.82514200   -41.85850525    86.82878113   -41.65250397    86.81939697   -41.82741547    86.83087921   -41.62137222    86.82149506
2012 04 02 11 29 39.335   -41.77126700    86.82302100   -41.88991165    86.82665253   -41.68399429    86.81727600   -41.85885620    86.82875824   -41.65289307    86.81937408
2012 04 02 11 29 39.382   -41.80268900    86.82090000   -41.92127609    86.82453156   -41.71543884    86.81516266   -41.89025497    86.82662964   -41.68437195    86.81725311
2012 04 02 11 29 39.425   -41.83406800    86.81877900   -41.95271301    86.82239532   -41.74665833    86.81304932   -41.92179108    86.82450104   -41.71569061    86.81514740
2012 04 02 11 29 39.472   -41.86541000    86.81665000   -41.98388290    86.82028198   -41.77820969    86.81091309   -41.95292664    86.82238007   -41.74720764    86.81301117
2012 04 02 11 29 39.519   -41.89670600    86.81452900   -42.01522827    86.81814575   -41.80936050    86.80879974   -41.98436356    86.82025146   -41.77845383    86.81089783
2012 04 02 11 29 39.562   -41.92795900    86.81240100   -42.04631042    86.81602478   -41.84081268    86.80667114   -42.01541901    86.81813049   -41.80987549    86.80876160
2012 04 02 11 29 39.609   -41.95917500    86.81028000   -42.07759094    86.81388855   -41.87186050    86.80455780   -42.04680252    86.81599426   -41.84102631    86.80665588
2012 04 02 11 29 39.656   -41.99034900    86.80815100   -42.10869217    86.81175995   -41.90308380    86.80242920   -42.07792664    86.81386566   -41.87227249    86.80452728
2012 04 02 11 29 39.699   -42.02148100    86.80602300   -42.13978195    86.80963135   -41.93421173    86.80030060   -42.10906219    86.81173706   -41.90344620    86.80240631
2012 04 02 11 29 39.746   -42.05257000    86.80389400   -42.17081451    86.80749512   -41.96532822    86.79817963   -42.14012527    86.80960846   -41.93459320    86.80027771
2012 04 02 11 29 39.792   -42.08361800    86.80176500   -42.20190430    86.80535889   -41.99624252    86.79605865   -42.17130661    86.80746460   -41.96559525    86.79815674
2012 04 02 11 29 39.835   -42.11462800    86.79962900   -42.23273849    86.80323029   -42.02746201    86.79391479   -42.20210648    86.80533600   -41.99678421    86.79601288
2012 04 02 11 29 39.882   -42.14559600    86.79750100   -42.26378250    86.80108643   -42.05824280    86.79179382   -42.23326111    86.80319977   -42.02767181    86.79389954
2012 04 02 11 29 39.929   -42.17652100    86.79536400   -42.29451370    86.79895782   -42.08940887    86.78964996   -42.26394272    86.80107117   -42.05879211    86.79175568
2012 04 02 11 29 39.972   -42.20740900    86.79323600   -42.32546234    86.79682159   -42.12013245    86.78753662   -42.29499817    86.79893494   -42.08961868    86.78964233
2012 04 02 11 29 40.019   -42.23825500    86.79110000   -42.35626984    86.79467773   -42.15097809    86.78540039   -42.32584381    86.79679108   -42.12050629    86.78750610
2012 04 02 11 29 40.062   -42.26905800    86.78896300   -42.38699722    86.79254150   -42.18183517    86.78326416   -42.35659027    86.79465485   -42.15138245    86.78536987
2012 04 02 11 29 40.109   -42.29982400    86.78682700   -42.41770935    86.79040527   -42.21261597    86.78112793   -42.38734055    86.79251862   -42.18220139    86.78324127
