2011 04 06 10 24 49.949    20.56968300    60.00191100    20.58410454    60.00403595    20.55469513    60.00248337    20.58467102    60.00133896    20.55526352    59.99978638
2011 04 06 10 24 49.992    20.56911500    60.00460800    20.58353615    60.00673294    20.55412483    60.00517273    20.58410454    60.00403976    20.55469513    60.00248337
2011 04 06 10 24 50.035    20.56854600    60.00730100    20.58297157    60.00942230    20.55355644    60.00787354    20.58353615    60.00672913    20.55412292    60.00518036
2011 04 06 10 24 50.082    20.56798000    60.00999500    20.58240318    60.01211929    20.55298805    60.01056290    20.58297157    60.00942612    20.55355835    60.00786972
2011 04 06 10 24 50.125    20.56741100    60.01269100    20.58183670    60.01481628    20.55241776    60.01325989    20.58240318    60.01211929    20.55298615    60.01056671
2011 04 06 10 24 50.171    20.56684300    60.01538500    20.58127022    60.01750946    20.55184937    60.01595688    20.58183670    60.01481247    20.55241776    60.01325989
2011 04 06 10 24 50.214    20.56627500    60.01808200    20.58070183    60.02020645    20.55127907    60.01865005    20.58127022    60.01751328    20.55184937    60.01595688
2011 04 06 10 24 50.261    20.56570600    60.02077500    20.58013535    60.02289963    20.55070877    60.02134323    20.58070183    60.02020645    20.55127907    60.01865005
2011 04 06 10 24 50.304    20.56513800    60.02346800    20.57956886    60.02559280    20.55014038    60.02403641    20.58013535    60.02289581    20.55071068    60.02133942
2011 04 06 10 24 50.347    20.56456900    60.02616500    20.57900047    60.02828979    20.54957008    60.02673340    20.57956696    60.02559662    20.55013847    60.02404022
2011 04 06 10 24 50.394    20.56400100    60.02885800    20.57843399    60.03097916    20.54899979    60.02942657    20.57900047    60.02828598    20.54957008    60.02673340
2011 04 06 10 24 50.437    20.56343300    60.03155100    20.57786751    60.03367615    20.54843140    60.03211975    20.57843399    60.03097916    20.54900169    60.02942276
2011 04 06 10 24 50.484    20.56286400    60.03424800    20.57729912    60.03636932    20.54786110    60.03481674    20.57786560    60.03367615    20.54842949    60.03212357
2011 04 06 10 24 50.527    20.56229600    60.03694200    20.57673264    60.03906631    20.54729271    60.03751373    20.57729912    60.03636932    20.54786110    60.03481674
2011 04 06 10 24 50.574    20.56172800    60.03963900    20.57616425    60.04176712    20.54672241    60.04020309    20.57673264    60.03907394    20.54729462    60.03750992
2011 04 06 10 24 50.617    20.56115700    60.04233200    20.57559586    60.04445267    20.54615021    60.04290009    20.57616234    60.04176331    20.54672050    60.04020691
2011 04 06 10 24 50.664    20.56058900    60.04502500    20.57502937    60.04714966    20.54558182    60.04559708    20.57559586    60.04445267    20.54615021    60.04290009
