2014 03 20 17 23 44.683  -166.87812800    60.00151400  -166.86370850    60.00363159  -166.89311218    60.00207901  -166.86314392    60.00094986  -166.89254761    59.99939346
2014 03 20 17 23 44.726  -166.87869300    60.00419600  -166.86427307    60.00631332  -166.89367676    60.00476074  -166.86370850    60.00362778  -166.89311218    60.00207901
2014 03 20 17 23 44.769  -166.87925700    60.00687800  -166.86483765    60.00899506  -166.89424133    60.00744247  -166.86427307    60.00631332  -166.89367676    60.00476074
2014 03 20 17 23 44.816  -166.87982200    60.00956000  -166.86540222    60.01167679  -166.89480591    60.01012421  -166.86483765    60.00899506  -166.89424133    60.00744247
2014 03 20 17 23 44.859  -166.88038600    60.01224100  -166.86595154    60.01435852  -166.89537048    60.01280594  -166.86540222    60.01167679  -166.89480591    60.01012421
2014 03 20 17 23 44.906  -166.88095100    60.01492300  -166.86651611    60.01704025  -166.89595032    60.01548767  -166.86595154    60.01435852  -166.89537048    60.01280594
2014 03 20 17 23 44.949  -166.88151600    60.01760500  -166.86708069    60.01969910  -166.89649963    60.01819229  -166.86653137    60.01701736  -166.89595032    60.01550674
2014 03 20 17 23 44.992  -166.88206500    60.02028700  -166.86763000    60.02240372  -166.89706421    60.02085114  -166.86706543    60.01972198  -166.89649963    60.01816940
2014 03 20 17 23 45.039  -166.88262900    60.02296800  -166.86819458    60.02508545  -166.89762878    60.02353668  -166.86763000    60.02239990  -166.89706421    60.02084732
2014 03 20 17 23 45.082  -166.88319400    60.02565400  -166.86875916    60.02777100  -166.89819336    60.02621460  -166.86819458    60.02509308  -166.89762878    60.02353668
2014 03 20 17 23 45.125  -166.88375900    60.02833200  -166.86932373    60.03044510  -166.89875793    60.02889633  -166.86875916    60.02776718  -166.89819336    60.02621460
2014 03 20 17 23 45.171  -166.88432300    60.03101300  -166.86988831    60.03313065  -166.89932251    60.03157806  -166.86932373    60.03044891  -166.89875793    60.02889633
2014 03 20 17 23 45.214  -166.88488800    60.03369500  -166.87045288    60.03581238  -166.89988708    60.03426361  -166.86988831    60.03312302  -166.89932251    60.03157806
2014 03 20 17 23 45.261  -166.88545200    60.03638100  -166.87101746    60.03849792  -166.90045166    60.03694153  -166.87045288    60.03582001  -166.89988708    60.03426361
2014 03 20 17 23 45.304  -166.88601700    60.03905900  -166.87158203    60.04117203  -166.90101624    60.03962326  -166.87101746    60.03849411  -166.90045166    60.03694153
2014 03 20 17 23 45.347  -166.88658100    60.04174000  -166.87214661    60.04385757  -166.90158081    60.04230499  -166.87158203    60.04117584  -166.90101624    60.03962326
2014 03 20 17 23 45.394  -166.88714600    60.04442200  -166.87271118    60.04653931  -166.90214539    60.04499054  -166.87214661    60.04385376  -166.90158081    60.04230499
2014 03 20 17 23 45.437  -166.88771100    60.04710800  -166.87326050    60.04922104  -166.90272522    60.04767227  -166.87271118    60.04654312  -166.90214539    60.04499435
