2011 04 15 14 28 54.653   -60.80561391    83.18693924  -3374.35     64        9.29806        9.26500        1.10098        9.25000        0.46875     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.133333     0.400000     0.400000     0.600000     1.000000     0.800000     0.400000     0.133333     0.133333     0.266667     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.698   -60.81253178    83.18951151   -3380.6     66        4.52580        4.67150        1.56113        1.85000        0.60606     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.500000     0.500000     0.000000     0.250000     0.250000     0.000000     0.250000     0.000000     0.250000     0.000000     0.250000     0.000000     0.250000     0.000000     0.000000     0.500000     0.500000     0.750000     0.000000     0.500000     0.250000     0.250000     0.500000     0.750000     0.000000     0.500000     0.000000     0.250000     0.250000     0.250000     0.500000     0.450000     0.400000     0.200000     0.250000     0.100000     0.050000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.743   -60.81945781    83.19208478  -3387.06     64        5.88075        6.13500        1.30681        4.65000        0.46875     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.666667     0.333333     0.666667     1.000000     0.000000     0.666667     0.000000     0.333333     1.000000     0.333333     0.333333     0.333333     0.133333     0.333333     0.933333     0.800000     0.333333     0.133333     0.200000     0.066667     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.786   -60.82638410    83.19465611  -3393.21     63        4.58833        3.77400        1.83051        3.45000        1.90476     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.083333     0.083333     0.416667     1.000000     0.333333     0.416667     0.500000     0.500000     0.083333     0.000000     0.083333     0.166667     0.000000     0.000000     0.083333     0.083333     0.083333     0.000000     0.000000     0.050000     0.033333     0.050000     0.016667     0.016667     0.016667     0.000000     0.016667     0.016667     0.016667     0.016667     0.016667     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.832   -60.83331672    83.19722776  -3399.37     62        8.97290        8.63650        2.42336        6.25000        0.22581     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.142857     0.714286     1.000000     0.714286     0.571429     1.000000     0.285714     0.142857     0.142857     0.714286     0.714286     0.285714     0.571429     0.571429     0.428571     0.571429     0.285714     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.876   -60.84025647    83.19980002  -3405.32     64        5.46675        5.34850        1.37719        3.85000        0.46875     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.333333     0.333333     0.333333     0.333333     0.666667     0.666667     0.000000     1.000000     0.000000     0.666667     0.333333     0.666667     0.000000     1.000000     0.000000     0.000000     0.666667     0.666667     0.000000     0.933333     0.466667     0.333333     0.200000     0.200000     0.466667     0.133333     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.921   -60.84720126    83.20237211  -3411.48     62        4.42087        4.48550        1.11299        2.85000        0.80645     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.200000     0.600000     0.200000     0.600000     0.000000     0.200000     0.400000     0.200000     0.200000     0.000000     0.200000     0.400000     0.000000     0.800000     0.400000     1.000000     1.000000     1.000000     0.800000     0.800000     0.400000     0.160000     0.040000     0.040000     0.040000     0.040000     0.080000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 54.965   -60.85415213    83.20494442  -3417.43     61        3.33446        3.25600        0.69986        3.45000        1.47541     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.222222     0.555556     0.777778     0.333333     0.333333     0.666667     0.222222     0.222222     0.222222     0.111111     1.000000     0.444444     0.222222     0.111111     0.222222     0.111111     0.000000     0.000000     0.111111     0.000000     0.111111     0.111111     0.000000     0.222222     0.111111     0.333333     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.009   -60.86110665    83.20751603  -3424.29     69        3.68494        3.54100        0.75424        4.65000        1.01449     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.285714     0.142857     0.285714     0.714286     0.571429     0.142857     0.428571     1.000000     0.142857     0.714286     0.428571     0.285714     0.142857     0.428571     0.142857     0.285714     0.428571     0.000000     0.285714     0.428571     0.428571     0.428571     1.000000     0.142857     0.142857     0.142857     0.057143     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
2011 04 15 14 28 55.055   -60.86806012    83.21008523  -3429.45     61        2.71179        2.54900        0.40152        2.45000        2.13115     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.538462     0.769231     1.000000     0.230769     0.307692     0.307692     0.000000     0.076923     0.076923     0.538462     0.230769     0.307692     0.307692     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000 
